Symbol,1/31/2006,2/28/2006,3/31/2006,4/28/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/29/2006,10/31/2006,11/30/2006,12/29/2006,1/31/2007,2/28/2007,3/30/2007,4/30/2007,5/31/2007,6/29/2007,7/31/2007,8/31/2007,9/28/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/30/2008,6/30/2008,7/31/2008,8/29/2008,9/30/2008,10/31/2008,11/28/2008,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019,5/31/2019,6/28/2019,7/31/2019,8/30/2019,9/30/2019,10/31/2019,11/29/2019,12/31/2019,1/31/2020,2/28/2020,3/31/2020,4/30/2020,5/29/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/30/2020,11/30/2020,12/31/2020
SPGI,37.2416,38.7374,42.0427,40.6126,37.7805,36.7774,41.2218,41.0683,42.6256,47.1356,49.0929,50.102,49.4096,47.6971,46.456,48.4138,52.0974,50.445,44.8285,37.542,37.8768,37.2295,36.6814,32.7427,31.958,30.7513,27.7611,30.7964,31.3438,30.3088,30.7243,32.5283,24.0014,20.3947,19.184,17.795,16.8742,15.3109,17.7476,23.3971,23.5208,23.5365,24.5058,26.4649,19.7955,22.6617,23.7624,26.578,28.1167,27.3084,28.4663,26.9252,22.3826,22.6563,24.7094,22.4491,26.8415,30.5681,28.1953,29.7648,31.8658,31.8283,32.4208,33.3013,35.1546,34.691,34.4344,35.0676,34.1432,35.3924,35.7773,37.6793,38.5423,39.2111,40.8372,41.4269,36.7569,38.1296,39.7903,43.6062,46.4934,47.081,45.4552,48.9574,51.5095,41.9394,46.9216,48.7506,49.4044,48.1727,56.0249,53.1108,59.6803,63.4018,68.043,71.4223,69.4495,73.0281,69.9478,67.7751,75.245,76.4045,73.8187,74.9407,78.0074,83.5773,86.6115,82.4598,82.8861,95.848,96.1269,96.9635,96.7529,93.6755,94.8878,90.7711,80.9537,86.7001,90.5949,92.5764,79.8422,84.6227,93.3358,100.757,105.7741,101.4697,115.6032,117.2187,120.0842,115.6152,113.2396,102.343,114.3721,123.5995,124.8119,128.1054,136.7353,139.78,147.0567,148.1652,150.0662,150.2198,159.2661,163.0389,174.2995,185.0793,184.3652,181.9914,191.0551,197.2366,193.8992,200.7839,189.4768,176.8024,177.8268,165.2624,186.3749,195.4049,205.3326,215.1921,209.1343,222.7357,239.5149,254.9806,240.0751,252.8246,259.9074,268.1568,288.4662,261.7638,241.2291,288.3133,320.6385,325.0384,345.5284,362.156,356.4037,318.9744,348.3834,325.5559
SRE,29.2403,29.1125,28.4556,28.1861,27.543,28.0467,29.7611,30.6615,31.1753,32.9062,33.812,34.9532,35.789,37.4543,38.2461,39.7945,38.4405,37.3158,33.2144,34.6698,36.8099,38.9569,39.6599,39.3879,35.5815,33.8184,34.1255,36.2968,37.0269,36.607,36.419,37.5603,32.9487,27.8174,30.4679,28.0682,28.8648,27.3703,30.7266,30.5804,30.3545,33.2457,35.1214,33.6075,33.6251,34.7322,35.8731,38.0514,34.4964,33.4224,34.1815,33.6883,31.51,32.305,34.3487,35.1565,37.415,37.1925,34.8349,36.7713,36.484,37.2968,37.8414,38.9732,39.0227,37.7445,36.1813,37.4875,37.1054,38.7121,38.323,39.9852,41.3666,43.0677,44.0398,47.5507,47.749,51.0471,52.181,49.061,48.2408,52.1755,51.1806,53.5141,56.6145,58.6588,60.7772,62.9896,61.8112,62.6363,67.1333,64.6741,66.0545,70.3296,68.2461,69.7539,72.0464,73.4141,75.7101,77.1576,78.5191,82.4504,78.5133,83.4425,83.5038,87.1647,88.5356,88.7721,89.2185,86.2531,87.4626,85.1762,86.2191,79.9348,82.2292,76.6304,78.7351,83.367,80.7783,77.0839,77.6906,79.1338,85.9432,85.365,88.4789,94.822,93.0423,87.0131,89.7642,89.6888,83.5755,85.2275,86.7095,93.3996,94.2693,96.4191,99.3794,96.1888,97.1241,101.3525,98.7827,101.6995,104.7202,93.253,93.3403,95.0497,97.789,98.299,93.6654,102.8754,102.4147,102.8488,101.5734,98.332,102.8861,97.4147,105.3292,108.4446,114.1959,116.0922,119.2678,124.7027,123.7427,129.4076,135.7982,132.9463,135.4854,140.2522,148.7333,129.4195,105.7084,115.8685,118.17,110.652,117.4763,116.7118,112.7273,119.3942,121.4133,122.3092
STT,45.3412,46.8561,45.4631,49.142,46.7195,43.8521,45.3392,46.6528,47.2564,48.6423,47.0822,51.2313,53.9737,49.7652,49.3466,52.4865,52.0292,52.2951,51.2477,46.9127,52.2794,61.1844,61.2764,62.4587,63.1664,60.4204,60.9442,55.6521,55.5595,49.5499,55.4736,52.3995,44.2846,33.7507,32.7853,30.8165,18.2329,19.8,24.1259,26.7517,36.4083,37.0038,39.4341,41.1432,41.2451,32.9177,32.3845,34.1487,33.6311,35.2232,35.4113,34.1248,29.9435,26.5388,30.5409,27.5276,29.56,32.7782,33.9085,36.381,36.6793,35.1092,35.4228,36.6918,36.077,35.6827,32.8179,28.1093,25.5888,32.1372,31.5484,32.2152,31.3121,33.7496,36.5566,37.1351,33.1098,36.065,32.6233,33.609,34.0934,36.214,36.1084,38.3957,45.4524,46.2202,48.4733,47.9647,54.2894,53.7059,57.3791,54.9495,54.3633,57.9351,60.0352,60.8973,55.5535,54.4914,57.9284,53.7722,54.3636,56.2726,58.9331,60.2634,61.8363,63.3904,64.4572,66.1939,60.2997,62.7788,62.2548,65.2943,65.9801,65.4832,65.109,61.163,57.4492,58.9793,62.0393,57.0124,47.8797,47.0635,50.5688,53.8352,54.492,46.8976,57.2129,61.0921,60.897,61.4043,68.9169,68.305,66.9691,70.0539,70.2982,74.0864,71.9318,79.5704,82.6741,82.0179,85.095,81.942,84.9258,87.3128,98.5478,94.9519,89.5848,89.6297,86.3331,83.9976,79.6844,78.4212,76.021,62.3829,66.2575,57.6555,64.8132,65.7,60.5899,62.2931,50.8675,52.046,53.9306,47.6361,55.4346,61.8781,70.3352,74.5684,71.2972,64.208,50.7084,60.0086,58.0286,60.9891,61.2194,65.3461,57.4382,57.0219,68.2326,70.9627
STZ,24.3968,24.0769,22.8977,22.5778,22.5778,22.852,22.3584,24.9453,26.3072,25.1281,25.576,26.5266,22.6144,21.4443,19.3602,20.4846,22.2122,22.1939,20.0458,22.1025,22.1299,22.9617,21.5266,21.6089,19.1043,17.5595,16.1518,16.7825,19.4882,18.1536,19.671,19.2962,19.6162,11.4626,11.6637,14.4151,13.2725,11.9288,10.8776,10.5942,10.5668,11.5905,12.4863,13.5193,13.8483,14.4608,15.6399,14.5613,14.6984,13.7478,15.0275,16.7003,15.2286,14.2779,15.5942,15.2286,16.1701,18.0348,18.8392,20.2469,17.5686,18.5741,18.5376,20.4663,20.0732,19.0312,18.6381,18.0714,16.4535,18.4827,17.7972,18.8941,19.1043,19.9635,21.5632,19.7441,17.6326,24.735,25.7862,30.1098,29.5705,32.3036,32.7972,32.3493,35.8045,40.4389,43.5468,45.1099,48.4554,47.6419,47.6145,49.5889,52.4682,59.6895,64.3604,64.333,70.0826,74.068,77.6694,72.9802,76.9016,80.5579,76.1064,79.6073,79.6713,83.675,88.1174,89.7353,100.9602,104.8634,106.2253,105.9785,108.0513,106.3373,110.0035,117.6119,115.0484,123.8601,129.1768,131.1845,140.4311,130.547,139.4637,144.0512,141.7195,153.0552,152.3427,152.1793,154.4427,155.0271,140.5549,142.5729,139.2715,148.0763,151.116,160.8784,170.8919,181.1594,180.8041,187.6151,187.0057,205.4203,204.5055,214.8252,206.2724,203.0269,214.7479,219.6568,210.8884,206.9085,198.7407,197.4997,204.5384,188.9907,186.3851,153.1184,165.3435,161.7488,167.6485,202.3964,169.3462,189.0113,188.8961,196.8849,199.7079,183.3771,179.9696,183.5389,182.1363,167.3625,139.1872,159.8963,168.4411,170.6356,173.8055,180.7177,185.6451,161.8603,202.4664,215.4598
SWK,33.7572,34.5144,35.0727,36.1735,33.6119,32.8899,31.6013,32.8969,34.9427,33.4006,35.7629,35.4556,40.3697,39.1782,39.2508,41.3211,44.8307,43.243,39.4174,40.4219,40.2112,41.2285,37.36,34.9444,37.0203,34.9876,34.5431,34.9928,35.2394,32.7316,32.4761,35.0096,30.6727,24.059,23.3609,25.3181,23.2095,19.8684,21.8986,28.599,26.8468,25.6709,30.4576,31.0494,32.6539,34.5967,37.1515,39.6617,39.4615,44.0814,44.4516,48.1217,43.4528,39.3482,45.1896,41.7782,48.2886,48.8323,46.9096,52.99,57.594,60.4151,61.0285,57.8815,59.1904,57.7242,52.6929,49.9849,39.5976,51.493,53.0979,54.8589,56.9527,62.3249,62.7935,59.693,54.055,52.8598,54.9377,54.026,63.0897,57.3392,59.4988,61.6275,64.0103,65.5683,67.8826,62.7183,66.4155,65.206,71.3808,71.9206,76.8435,67.1034,69.0548,68.891,66.0821,70.8974,69.7848,73.7791,75.0762,75.868,75.5484,79.0472,77.1427,81.3565,82.0516,83.9316,81.8089,85.9059,83.7406,86.6736,89.9579,92.8841,93.1047,89.6008,86.0689,94.0564,96.8786,95.1983,84.147,84.3432,94.3916,100.4116,102.0355,100.2685,109.7165,112.0876,111.3901,103.1115,107.9754,104.3893,112.8631,116.2562,121.4861,124.4851,125.8474,129.2119,129.1752,132.8101,139.2385,148.9964,157.0296,157.0851,153.8821,147.3651,142.3894,131.5986,129.4145,123.9867,139.5399,131.1938,137.3515,109.2884,123.3645,112.8901,119.2068,124.8542,129.0081,138.8895,120.5288,137.7146,140.5525,127.182,138.2384,144.8626,151.6548,159.3462,153.1834,138.1564,96.608,106.4621,121.1948,135.395,148.9365,157.3683,158.2464,162.1489,180.5004,174.8692
SYK,41.6139,38.545,36.9772,36.4852,36.6103,35.1175,37.9529,40.0545,41.3554,43.6071,43.2485,46.1415,51.86,51.927,55.5272,54.3718,56.3561,52.8229,52.2703,55.9291,57.5702,59.4456,60.8104,62.8342,56.317,54.7529,54.7025,54.5174,54.282,52.8776,53.9793,56.502,52.3899,44.9561,32.729,33.9366,35.8819,28.6019,28.9162,32.8833,32.6539,33.7582,33.0277,35.2193,38.5918,39.076,42.9003,43.0005,44.3237,45.331,48.9775,49.1658,45.391,42.9748,39.9787,37.0771,43.0948,42.6126,43.1293,46.3914,49.7261,54.6503,52.6799,51.1203,54.0662,51.0077,47.2271,42.447,41.1129,41.7933,42.5959,43.5484,48.5594,46.9912,48.7908,47.9905,45.2467,48.6461,45.9357,47.0217,49.3284,46.6165,47.999,48.8173,55.79,56.8853,58.3337,58.6378,59.362,58.0699,63.2592,60.0541,60.9176,66.5687,67.0734,67.9975,70.2237,72.6127,74.0073,70.6281,76.7507,76.8724,72.7243,75.9516,73.8932,80.0975,85.0207,86.6321,83.6198,87.0178,85.0376,85.0284,88.6143,88.4103,94.6084,91.2596,87.3755,88.7868,89.5668,86.6442,92.4336,93.1141,100.3778,101.987,103.9985,112.4773,109.1451,108.5632,109.6211,108.6229,107.0315,113.2228,116.7383,121.4917,124.8127,129.2876,135.5353,131.9724,139.8843,134.4353,135.4628,147.7195,148.7973,148.1369,157.2639,155.14,154.4118,162.568,166.982,162.4814,157.0833,163.0298,171.4272,156.5113,169.2854,151.7418,171.8966,182.4871,191.7162,183.3592,177.8558,200.0517,204.1387,214.7261,210.9958,210.9665,199.8363,205.3559,206.0993,186.4284,163.4293,183.0027,192.1317,177.4503,190.361,195.1471,205.7782,199.4973,230.4968,242.6218
SYY,19.1627,18.7942,20.0184,18.7691,19.2024,19.1899,17.4274,19.8206,21.1213,22.2012,22.7534,23.331,22.0438,21.0293,21.5844,21.0064,21.2502,21.1668,20.5718,21.5398,22.9658,22.2472,21.0923,20.2489,18.9512,18.3369,18.9642,20.127,20.3179,18.1123,18.8213,21.1242,20.4606,17.5106,15.6727,15.494,15.0549,14.5214,15.3994,15.9243,16.3544,15.508,16.391,17.5844,17.1429,18.4248,18.8358,19.6344,19.6695,20.309,20.9051,22.3507,21.1247,20.4232,22.1388,19.6511,20.5633,21.2411,20.9238,21.1978,21.1945,20.2126,20.3361,21.2245,23.6472,23.0832,22.6464,20.6771,19.1743,20.7312,21.3444,21.9352,22.7282,22.2074,22.5395,22.0135,21.2594,22.7066,22.5915,23.291,24.0366,24.087,24.5366,24.5444,24.8458,25.1508,27.5048,27.4836,26.6479,26.9318,27.4316,25.4523,25.3013,25.9339,26.9684,29.1817,28.3572,29.117,29.2059,29.6874,30.5838,30.5186,29.3114,31.0689,31.1675,31.9002,33.3239,33.0969,32.6632,32.5131,31.7126,31.1243,31.2335,30.5947,30.7727,33.7898,33.2813,35.2285,35.1004,35.015,34.2609,37.9788,40.4837,39.9119,41.6793,44.2291,45.1443,45.2053,42.721,42.2174,46.7182,48.5781,46.3004,46.5299,45.8238,46.9609,48.462,44.7048,47.0512,47.0959,48.2404,50.036,51.9342,54.633,56.8928,53.9789,54.2595,56.932,59.1987,62.1664,61.5008,68.4644,67.0277,65.5965,61.9824,57.6234,59.0909,62.5151,61.784,65.5048,64.062,65.8306,64.1762,69.5671,74.3123,75.1262,75.7658,80.4594,77.672,63.0246,43.148,53.7891,52.728,52.2501,50.9432,57.9702,59.9752,53.6976,69.2118,72.0952
T,10.6376,11.3099,11.0845,10.8793,10.817,11.5766,12.5979,13.0768,13.6775,14.5373,14.3929,15.1739,16.1396,15.7836,16.9116,16.7572,17.8911,17.9603,17.0956,17.4056,18.4708,18.3974,16.8214,18.2962,17.1177,15.49,17.0333,17.3931,17.9278,15.1375,14.0115,14.5481,12.6972,12.3711,13.1983,13.1706,11.549,11.1503,11.821,12.2111,11.8155,11.8393,12.7196,12.6323,13.0978,12.6429,13.2684,13.8053,12.6803,12.4053,12.9203,13.2436,12.3492,12.2933,13.4102,13.9737,14.7854,14.9604,14.5774,15.4115,14.6488,15.1065,16.2935,16.7988,17.0363,16.9553,16.0122,15.5854,15.6073,16.2832,16.0999,16.7999,16.581,17.2463,17.6071,18.8181,19.5386,20.3906,21.952,21.211,21.8247,20.257,19.9876,19.7417,20.641,21.3055,21.7683,22.491,21.008,21.2542,21.444,20.5685,20.5624,22.3085,21.6984,21.6676,20.8096,19.9415,21.9025,22.5868,22.4412,22.3717,22.8084,22.4047,22.5841,22.62,22.9706,21.8084,21.6763,22.7561,21.4985,23.1372,23.0704,23.7249,23.5174,22.4749,22.0552,23.0067,23.1165,23.6246,25.1063,25.726,27.2716,27.3637,27.5963,30.4581,30.8544,29.1367,28.9442,26.543,27.8705,30.6842,30.778,30.5079,30.3327,29.2802,28.4675,27.8764,29.1945,28.0417,29.3217,25.5094,27.579,29.4742,28.7688,27.8854,27.386,25.477,25.1809,25.0173,25.2956,25.2719,26.5695,24.6372,25.0869,22.9187,24.5484,25.414,25.61,25.6895,25.3742,27.8054,28.6831,29.7023,31.8757,32.8695,31.9216,33.3734,32.5571,30.4801,25.227,26.8281,27.1715,26.6168,26.503,26.7091,25.5443,24.6493,26.2275,26.2366
TAP,21.9564,22.1559,24.2285,26.0786,22.987,24.087,25.3539,25.06,24.561,25.3737,25.4536,27.373,28.9343,30.3495,34.0084,33.8862,33.0296,33.3506,32.0809,32.3855,36.0816,41.4358,39.095,37.483,32.4364,39.2996,38.2872,39.9405,42.3895,39.7073,39.4442,34.9688,34.3083,27.4173,32.7853,36.0661,29.6889,26.1194,25.415,28.3584,32.7907,31.5534,33.7002,35.5001,36.4741,36.6914,34.0524,34.0147,31.6346,30.5925,31.8653,33.6078,31.3094,32.3164,34.3381,33.4443,36.2543,36.262,36.7949,38.7563,36.1926,35.5337,36.435,37.8803,36.2486,35.0152,35.2578,34.4934,31.2294,33.3818,32.2664,34.6114,34.0947,34.9294,36.234,33.2953,31.0417,33.5928,34.166,36.2193,36.6341,35.0809,33.9821,35.0722,37.0312,36.4984,40.3951,42.5993,41.0471,39.7595,41.5871,40.7998,41.9204,45.1566,44.3095,47.2371,44.2843,48.1213,49.8402,50.7801,55.9777,63.1569,57.5106,63.2945,63.7139,63.6625,66.525,64.091,65.3037,65.6229,64.3777,63.5649,63.809,60.7046,62.2233,59.5556,72.6142,77.0575,80.8517,82.5121,79.49,74.9128,84.8889,84.4035,87.5367,89.6168,90.5295,91.0311,97.6858,92.3567,87.5726,86.9294,86.2237,90.0448,85.8471,86.0086,85.3859,77.7742,80.1523,81.2167,73.8778,73.181,71.053,74.6648,76.4389,69.37,68.8916,65.1512,56.3809,62.6388,61.6814,61.8184,56.9648,59.2804,61.3083,52.3502,62.0913,57.4771,55.9747,60.235,51.9772,52.9415,51.0412,49.097,54.9665,50.3971,48.8007,52.1069,53.731,47.9596,38.1597,40.1161,37.1326,33.6111,36.7022,36.8196,32.8285,34.4915,44.9974,44.205
TFC,22.2208,22.4997,22.3119,24.6751,23.8879,23.8994,24.3801,24.8504,25.4194,25.5089,25.21,25.7493,25.0145,25.1269,24.2805,24.8957,25.1888,24.3334,22.6405,24.0382,24.4375,22.6171,22.0726,18.7629,22.5323,19.3658,19.9444,21.6336,19.8544,14.3656,18.0557,19.3316,24.3578,23.4388,19.5945,17.9534,13.1999,10.7587,11.2856,16.0006,15.3699,15.0683,15.8003,19.2947,18.8113,16.5985,17.2857,17.612,19.4567,19.9175,22.6122,23.3104,21.2066,18.4506,17.5082,15.5973,16.9793,16.6128,16.4638,18.6566,19.7217,19.6932,19.5861,19.3271,19.7722,19.2697,18.5471,16.0987,15.4053,16.9753,16.8517,18.3063,19.8975,21.405,22.9711,23.5962,22.2559,22.7198,23.2511,23.3771,24.5779,21.5868,21.0052,21.7061,22.7287,22.9586,23.7375,23.2687,25.0762,25.8075,27.1862,26.036,25.875,26.0437,26.8166,28.8081,28.8776,29.3589,31.1996,28.9938,29.6421,30.8225,28.9386,29.3739,29.2795,29.8067,29.7658,30.7952,27.9445,30.3233,31.0724,30.5146,31.6722,32.3463,32.3142,29.8295,28.763,30.0153,31.4228,30.7638,26.5735,26.3926,27.3036,29.0352,30.0939,29.4651,30.5077,32.1138,31.4632,32.6977,38.0353,39.5231,38.8255,40.7974,37.8192,36.5332,35.4824,38.6857,40.3128,39.5367,40.2658,42.2388,42.6924,42.9516,47.677,47.2547,45.2833,45.9447,45.9949,44.1901,44.5143,45.617,42.8619,43.4094,45.487,38.5616,43.4396,45.7329,41.7491,45.9392,42.3001,44.4536,46.6251,43.5296,48.755,48.4627,50.3993,51.8729,47.498,42.8456,28.638,34.6553,34.6333,35.3583,35.2736,36.9684,36.2445,40.1214,44.6468,46.0991
TGT,37.9332,37.7582,36.0994,36.8559,34.0244,33.9896,31.9378,33.7376,38.5204,41.2604,40.5834,39.8569,42.8679,43.069,41.4801,41.5571,43.7905,44.6112,42.4858,46.3539,44.6946,43.1408,42.2731,35.2452,39.0658,37.1828,35.8188,37.5503,37.8091,32.9413,32.0485,37.6883,34.8663,28.5186,24.1254,24.6757,22.296,20.3407,24.7092,29.6453,28.3452,28.4678,31.461,34.0288,33.7971,35.0642,33.83,35.1451,37.2522,37.5596,38.347,41.4599,39.8786,35.9588,37.5311,37.5942,39.2696,38.1673,42.0296,44.3842,40.4721,38.97,37.0864,36.4115,36.9128,34.9602,38.3735,38.7417,36.7697,41.051,39.7391,38.6231,38.3139,42.9927,44.191,43.9407,44.1579,44.3714,46.2472,49.1517,48.6762,48.891,48.6921,45.6378,46.5942,48.8443,53.1034,54.7403,54.1975,53.6984,55.5622,49.6815,50.2073,50.8429,50.4927,49.9714,44.735,49.7737,48.1581,49.145,45.5069,46.4609,47.7758,48.5883,50.6995,50.0039,60.3194,61.8763,60.0015,63.0541,67.3545,64.6955,65.5296,67.438,67.6197,64.6547,65.4451,64.2138,60.7871,60.8794,60.7201,66.3025,69.5394,67.1899,58.5661,59.4517,64.1434,60.2415,58.9455,58.9884,66.8434,62.5077,55.8009,51.3303,48.2035,48.78,48.6907,46.1657,50.0327,48.6784,52.6776,52.7044,54.0238,58.849,67.8409,68.5911,63.1518,66.0352,66.8614,69.8243,74.0071,80.8843,81.5406,77.3069,66.203,61.6595,68.1063,68.3621,75.5334,72.8606,76.3922,82.2415,82.0421,102.4253,102.3009,102.3009,120.3328,123.4131,106.5967,99.7017,89.9928,106.2258,119.0472,116.7116,122.5019,147.8831,153.9564,148.8708,176.3123,173.366
TJX,5.1885,4.9892,5.0564,4.9159,4.8441,4.6704,4.9789,5.4801,5.7424,5.9308,5.6308,5.8566,6.0723,5.6611,5.55,5.7414,5.7766,5.6795,5.7312,6.3169,6.0227,5.9937,6.0986,5.9718,6.5704,6.6707,6.8938,6.7166,6.7062,6.5827,7.0513,7.6041,6.4039,5.6149,4.8082,4.3341,4.0918,4.7161,5.4297,5.9231,6.2758,6.6905,7.7049,7.6715,7.9276,7.9703,8.2152,7.8235,8.136,8.939,9.1301,9.9504,9.7934,9.0373,8.9447,8.5805,9.6484,9.9208,9.8924,9.6278,10.2785,10.8489,10.8185,11.6647,11.5751,11.4682,12.0729,11.967,12.1532,12.9113,13.5603,14.1867,14.9757,16.1364,17.5027,18.3843,18.767,18.9747,19.5714,20.2904,19.8472,18.447,19.7022,18.8624,20.0754,20.033,20.8259,21.7258,22.609,22.3633,23.2478,23.6164,25.2604,27.2314,28.234,28.6156,25.7554,27.6631,27.2985,26.1868,24.5805,23.9936,24.0568,26.9968,26.7975,28.677,30.0452,31.1442,29.9453,31.2513,31.8933,29.3846,29.4045,30.2221,31.8891,32.2139,32.7178,33.5287,32.4377,32.5802,32.7318,34.1485,36.1071,34.9411,35.1984,35.7117,37.7879,35.9239,34.6899,34.2121,36.4704,34.976,34.8783,36.6478,36.9421,36.7366,35.2733,33.8475,32.9752,34.0567,34.7303,32.8791,35.7512,36.1818,38.0084,39.2849,38.7527,40.316,43.1115,45.4312,46.424,52.6976,53.6799,52.6544,46.9912,43.0376,47.8377,49.5312,51.3854,52.9981,48.7789,51.2911,52.9206,53.5568,54.307,56.1679,59.7928,59.7243,57.7485,58.7044,46.9341,48.1514,51.7934,49.6337,51.0375,53.7862,54.6305,49.8693,62.3465,67.0389
TPR,26.1146,25.9475,25.1194,23.9862,21.1241,21.7198,20.8553,21.9304,24.9886,28.795,31.3883,31.2067,33.3133,34.2795,36.357,35.4708,37.3086,34.4247,33.0228,32.3472,34.3376,26.5577,26.979,22.2137,23.2888,22.0249,21.9014,25.8385,26.3688,20.9788,18.5308,21.0587,18.1894,14.9641,13.0028,15.0876,10.6056,10.1553,12.1311,17.7971,19.0829,19.5804,21.5544,20.6074,24.0423,24.0788,25.3787,26.7347,25.5271,26.6688,28.9813,30.6166,30.1473,26.9048,27.214,26.3822,31.7476,36.9502,41.7833,40.9822,40.0782,40.6932,38.6636,44.4363,47.2967,47.6703,48.14,41.9212,38.8048,48.7175,46.8607,45.8643,52.6342,56.2333,58.2447,55.1395,51.0621,44.2715,37.3446,44.0065,42.6214,42.6442,44.0061,42.4543,39.005,36.963,38.4623,45.2869,44.8252,44.1825,41.1178,40.8702,42.468,39.4697,45.0926,43.9754,37.5197,38.2405,39.1794,35.2267,32.1182,27.2078,27.5022,29.3086,28.5929,27.6053,29.8053,30.4491,30.1492,35.3051,33.8571,31.2256,28.9048,28.5498,25.7369,24.9532,24.1346,26.0283,26.5038,27.6031,31.2464,32.8404,34.1038,34.2569,33.5339,34.9541,36.9875,32.7577,31.6506,31.0706,31.5035,30.5852,32.6201,33.2664,36.4113,34.7022,40.7106,42.0102,41.8327,37.0052,36.0422,36.6417,37.3039,39.8953,42.4299,45.9206,47.7627,48.8158,39.6918,42.7191,43.094,46.359,46.2859,38.9568,35.8447,31.0752,35.6421,32.1709,30.2109,30.0063,26.5566,29.841,29.0886,19.4206,24.8604,24.6791,25.6621,26.0797,24.9194,22.6759,12.7127,14.6074,13.3508,13.0367,13.1152,14.4601,15.3436,21.8227,27.8011,30.5106
TROW,24.8178,24.9314,25.4891,27.438,25.7792,24.6911,26.9767,28.7725,31.3398,30.9861,28.3794,28.7777,31.5457,30.6121,31.1339,32.7767,33.8785,34.3453,34.5041,33.968,36.9737,42.6502,40.8178,40.5752,33.7172,33.6772,33.4895,39.2228,38.7942,37.9748,40.2477,39.9182,36.268,26.6996,23.1005,24.1009,18.7557,15.4643,19.812,26.4435,27.8508,28.7707,32.2506,31.277,31.7279,33.8316,33.9704,37.1543,34.6215,35.3681,38.5486,40.3508,34.7267,31.3013,34.0091,30.8782,35.4991,39.1897,41.3594,45.9588,46.9415,47.6963,47.5241,45.9714,45.2917,43.4098,40.863,38.4746,34.5807,38.2509,41.0886,41.4534,42.1012,44.8308,47.7839,46.1851,42.1421,46.3375,44.711,45.2188,46.8389,48.008,47.8526,49.1915,53.9454,53.7792,56.845,55.0456,57.6346,55.8627,57.4195,53.5274,55.1849,59.3892,61.7291,64.5816,60.4725,62.5771,63.8282,63.6577,63.1926,65.7737,60.5139,63.1126,61.4277,64.3188,65.4001,67.6337,62.0093,65.0657,64.1896,65.9761,65.5779,63.5882,63.0974,58.8026,57.2308,62.3152,62.752,59.3492,58.9009,57.3734,61.4442,62.9748,64.4553,61.4939,59.5724,58.6033,56.4908,54.3756,62.9129,64.3839,57.694,60.9192,58.7683,61.1311,60.7431,64.4913,71.8868,73.312,79.3111,81.2797,90.0463,92.3185,98.2132,98.4507,95.5688,100.7469,107.474,103.3378,105.9994,103.1598,97.81,86.8895,89.0127,83.3266,84.3556,90.6466,91.0489,97.7603,91.9765,100.4848,103.8553,101.3182,105.3163,106.7451,113.8983,113.0055,123.8479,109.4532,91.329,108.1451,113.074,116.3653,130.1218,131.1677,121.666,120.1858,136.0796,144.5261
